,token_delta,eth_delta,UNI_delta,logIndex,timestamp,event,token_balance,eth_balance,UNI_supply
3889,4759.037388285034,-5.79559831936824,0.0,37.0,2021-06-08 18:17:30,ethPurchase,5364376.762279119,6546.63031874684,188816.71125739365
3890,-12.487849860810902,-0.015240043743685172,-0.4146043629210381,367.0,2021-06-08 18:35:58,burn,5364364.274429259,6546.6150787030965,188816.29665303073
3891,10834.492444500573,-13.156144459009825,0.0,43.0,2021-06-08 18:47:07,ethPurchase,5375198.766873759,6533.458934244087,188816.29665303073
3892,6742.100026170174,-8.160092913428608,0.0,31.0,2021-06-08 18:56:01,ethPurchase,5381940.866899929,6525.298841330658,188816.29665303073
3893,9601.251294386466,-11.585444976542117,0.0,3.0,2021-06-08 18:57:39,ethPurchase,5391542.118194316,6513.713396354116,188816.29665303073
3894,-2402.428147288609,-2.902458714727191,-79.36003781184158,221.0,2021-06-08 19:07:50,burn,5389139.690047027,6510.8109376393895,188736.9366152189
3895,2500.0,-3.0098856320398224,0.0,149.0,2021-06-08 19:10:35,ethPurchase,5391639.690047027,6507.801052007349,188736.9366152189
3896,2500.0,-3.007099854181859,0.0,238.0,2021-06-08 19:13:35,ethPurchase,5394139.690047027,6504.793952153168,188736.9366152189
3897,-1274.212465886628,-1.5365730251945207,-42.05237804925159,208.0,2021-06-08 19:25:27,burn,5392865.47758114,6503.257379127974,188694.88423716964
3898,10479.43649083879,-12.574880501541967,0.0,10.0,2021-06-08 19:57:48,ethPurchase,5403344.914071978,6490.682498626432,188694.88423716964
3899,9080.09382294616,-10.856407929937422,0.0,29.0,2021-06-08 20:00:20,ethPurchase,5412425.007894924,6479.826090696494,188694.88423716964
3900,179.33829393474656,-0.21405496398634835,0.0,319.0,2021-06-08 20:07:59,ethPurchase,5412604.346188859,6479.612035732508,188694.88423716964
3901,9545.16954293343,-11.372569853994012,0.0,53.0,2021-06-08 20:27:45,ethPurchase,5422149.515731793,6468.239465878514,188694.88423716964
3902,9503.5096898874,-11.283284281365297,0.0,12.0,2021-06-08 20:34:32,ethPurchase,5431653.02542168,6456.956181597149,188694.88423716964
3903,12532.194301242715,-14.819045249817325,0.0,46.0,2021-06-08 20:46:54,ethPurchase,5444185.219722923,6442.137136347332,188694.88423716964
3904,9959.223194076245,-11.728064157388015,0.0,3.0,2021-06-08 20:50:26,ethPurchase,5454144.442917,6430.409072189944,188694.88423716964
3905,-5108.662443019543,6.046875,0.0,51.0,2021-06-08 21:37:28,tokenPurchase,5449035.78047398,6436.455947189944,188694.88423716964
3906,-9198.787514971884,10.91682488429258,0.0,6.0,2021-06-08 21:39:45,tokenPurchase,5439836.992959009,6447.372772074236,188694.88423716964
3907,4493.307400289302,-5.305186795411011,0.0,96.0,2021-06-08 21:54:47,ethPurchase,5444330.300359298,6442.067585278825,188694.88423716964
3908,-286.08759105937247,-0.33851649243111365,-9.352395259584776,131.0,2021-06-08 22:36:17,burn,5444044.212768238,6441.729068786394,188685.53184191007
3909,-5503.6653424548595,6.538482174130806,0.0,102.0,2021-06-08 23:46:06,tokenPurchase,5438540.547425783,6448.267550960525,188685.53184191007
3910,5503.6653424548595,6.525483506029061,180.10058488821286,116.0,2021-06-08 23:48:08,mint,5444044.212768238,6454.793034466554,188865.6324267983
3911,-13338.245378335381,15.90118815321613,0.0,23.0,2021-06-09 00:08:49,tokenPurchase,5430705.967389903,6470.69422261977,188865.6324267983
3912,-13409.769414068518,16.065507428544905,0.0,5.0,2021-06-09 00:19:38,tokenPurchase,5417296.197975835,6486.759730048315,188865.6324267983
3913,-8453.42409130792,10.168595071387667,0.0,22.0,2021-06-09 00:30:08,tokenPurchase,5408842.773884526,6496.928325119702,188865.6324267983
3914,-8998.562629337335,10.859375,0.0,6.0,2021-06-09 00:50:24,tokenPurchase,5399844.211255189,6507.787700119702,188865.6324267983
3915,-10280.98360529217,12.451432363454582,0.0,24.0,2021-06-09 01:42:37,tokenPurchase,5389563.227649896,6520.239132483157,188865.6324267983
3916,-8175.7510169786865,9.935775247550215,0.0,6.0,2021-06-09 01:49:03,tokenPurchase,5381387.476632917,6530.174907730707,188865.6324267983
3917,-7249.698687446124,8.835697032533558,0.0,6.0,2021-06-09 01:55:46,tokenPurchase,5374137.777945471,6539.010604763241,188865.6324267983
3918,-3812.5890043463414,4.65625,0.0,25.0,2021-06-09 02:14:29,tokenPurchase,5370325.188941125,6543.666854763241,188865.6324267983
3919,-2368.669918556443,-2.8861914857316924,-78.57578147498465,199.0,2021-06-09 02:18:21,burn,5367956.519022568,6540.780663277509,188787.0566453233
3920,-8610.468563370638,10.540213620452066,0.0,6.0,2021-06-09 02:20:24,tokenPurchase,5359346.050459198,6551.320876897961,188787.0566453233
3921,-160.35626196981812,-0.19602117812380493,-5.328037556868986,285.0,2021-06-09 02:20:31,burn,5359185.694197228,6551.124855719838,188781.72860776642
3922,-1630.7069213161074,2.0,0.0,20.0,2021-06-09 02:20:56,tokenPurchase,5357554.987275912,6553.124855719838,188781.72860776642
3923,160.3562,-0.19554637084924276,0.0,224.0,2021-06-09 02:24:34,ethPurchase,5357715.343475913,6552.929309348989,188781.72860776642
3924,7935.291156644688,-9.662133697916547,0.0,25.0,2021-06-09 02:47:54,ethPurchase,5365650.634632558,6543.267175651072,188781.72860776642
3925,10660.674430372666,-12.93578140510085,0.0,11.0,2021-06-09 02:49:42,ethPurchase,5376311.309062931,6530.331394245971,188781.72860776642
3926,5058.585127226365,-6.1202311087515096,0.0,7.0,2021-06-09 03:13:40,ethPurchase,5381369.894190157,6524.211163137219,188781.72860776642
3927,-3531.2432684569467,4.296875,0.0,46.0,2021-06-09 04:16:35,tokenPurchase,5377838.6509217,6528.508038137219,188781.72860776642
3928,-12879.325762877012,15.719744367985658,0.0,10.0,2021-06-09 04:18:39,tokenPurchase,5364959.325158822,6544.227782505205,188781.72860776642
3929,-9271.604520934781,11.363258887941779,0.0,10.0,2021-06-09 04:22:44,tokenPurchase,5355687.720637888,6555.591041393147,188781.72860776642
3930,-200453.11350735373,255.67076260609724,0.0,3.0,2021-06-09 04:35:26,tokenPurchase,5155234.607130534,6811.261803999244,188781.72860776642
3931,-60000.0,80.4487832493221,0.0,10.0,2021-06-09 04:35:26,tokenPurchase,5095234.607130534,6891.710587248566,188781.72860776642
3932,200453.11350735373,-260.1129341607699,0.0,14.0,2021-06-09 04:35:26,ethPurchase,5295687.720637888,6631.597653087796,188781.72860776642
3933,31295.993280304985,-38.84439420436167,0.0,10.0,2021-06-09 04:36:11,ethPurchase,5326983.713918192,6592.753258883435,188781.72860776642
3934,5689.080570928713,-7.012300488394747,0.0,126.0,2021-06-09 04:36:19,ethPurchase,5332672.794489121,6585.74095839504,188781.72860776642
3935,9759.205215555443,-11.99437519975657,0.0,7.0,2021-06-09 04:36:30,ethPurchase,5342431.999704677,6573.746583195284,188781.72860776642
3936,9918.878356749998,-12.145866933964758,0.0,18.0,2021-06-09 04:55:32,ethPurchase,5352350.878061427,6561.60071626132,188781.72860776642
3937,10333.182876371888,-12.605479550612634,0.0,19.0,2021-06-09 04:59:48,ethPurchase,5362684.060937799,6548.995236710707,188781.72860776642
3938,12242.062877082368,-14.871504494663071,0.0,9.0,2021-06-09 05:06:45,ethPurchase,5374926.123814881,6534.123732216044,188781.72860776642
3939,14934.01448136213,-18.050332019768863,0.0,3.0,2021-06-09 05:17:22,ethPurchase,5389860.138296243,6516.0734001962755,188781.72860776642
3940,6291.212034044003,-7.574131578195951,0.0,9.0,2021-06-09 05:21:06,ethPurchase,5396151.350330287,6508.499268618079,188781.72860776642
3941,5146.630484057561,-6.183036721438895,0.0,22.0,2021-06-09 06:18:28,ethPurchase,5401297.980814344,6502.316231896641,188781.72860776642
3942,10214.482191591711,-12.236674201768365,0.0,3.0,2021-06-09 06:23:15,ethPurchase,5411512.463005936,6490.079557694872,188781.72860776642
3943,14582.722426532873,-17.39001200427039,0.0,16.0,2021-06-09 06:27:46,ethPurchase,5426095.185432469,6472.689545690601,188781.72860776642
3944,5362.190390830002,-6.370819842229772,0.0,7.0,2021-06-09 06:41:09,ethPurchase,5431457.3758232985,6466.318725848371,188781.72860776642
3945,12472.092123867784,-14.770053579192505,0.0,3.0,2021-06-09 06:45:56,ethPurchase,5443929.467947166,6451.5486722691785,188781.72860776642
3946,-8816.946176822981,10.497320806386158,0.0,9.0,2021-06-09 08:00:32,tokenPurchase,5435112.521770343,6462.045993075565,188781.72860776642
3947,-5144.402844232674,6.140625,0.0,20.0,2021-06-09 08:04:01,tokenPurchase,5429968.118926111,6468.186618075565,188781.72860776642
3948,-4265.194140280851,5.1,0.0,186.0,2021-06-09 08:53:28,tokenPurchase,5425702.92478583,6473.2866180755655,188781.72860776642
3949,-9997.798201157042,11.986131417535844,0.0,6.0,2021-06-09 08:54:28,tokenPurchase,5415705.126584673,6485.272749493101,188781.72860776642
3950,685.8203362289017,-0.8186983675433305,0.0,89.0,2021-06-09 09:41:16,ethPurchase,5416390.9469209025,6484.454051125558,188781.72860776642
3951,-3751.027484090572,4.507330137106755,0.0,156.0,2021-06-09 10:07:09,tokenPurchase,5412639.9194368115,6488.961381262665,188781.72860776642
3952,-603.0201490919084,0.725188829775758,0.0,332.0,2021-06-09 10:08:48,tokenPurchase,5412036.899287719,6489.686570092441,188781.72860776642
3953,-187.45369817852986,0.2254638250158614,0.0,295.0,2021-06-09 10:09:36,tokenPurchase,5411849.4455895405,6489.912033917457,188781.72860776642
3954,5610.1046030364805,-6.700552270808248,0.0,7.0,2021-06-09 10:27:24,ethPurchase,5417459.550192577,6483.211481646648,188781.72860776642
3955,4293.780418547701,-5.1190156204190025,0.0,348.0,2021-06-09 10:37:29,ethPurchase,5421753.330611125,6478.092466026229,188781.72860776642
3956,4443.938760593623,-5.289432898652499,0.0,7.0,2021-06-09 10:38:54,ethPurchase,5426197.269371718,6472.803033127577,188781.72860776642
3957,6000.0,7.157280922678595,196.8955182925659,268.0,2021-06-09 11:03:20,mint,5432197.269371718,6479.960314050255,188978.62412605897
3958,15469.741884893903,-18.346098387432438,0.0,22.0,2021-06-09 11:53:35,ethPurchase,5447667.011256612,6461.614215662823,188978.62412605897
3959,8533.845998625397,-10.076104740134555,0.0,126.0,2021-06-09 12:00:49,ethPurchase,5456200.857255237,6451.538110922688,188978.62412605897
3960,11029.061536731402,-12.97574420392336,0.0,8.0,2021-06-09 12:01:22,ethPurchase,5467229.918791968,6438.562366718765,188978.62412605897
3961,12422.974966839542,-14.553236260852843,0.0,21.0,2021-06-09 12:04:01,ethPurchase,5479652.893758808,6424.009130457912,188978.62412605897
3962,10235.061757993168,-11.940725742848162,0.0,3.0,2021-06-09 12:07:44,ethPurchase,5489887.955516801,6412.0684047150635,188978.62412605897
3963,2700.9972612756233,-3.1436992435565467,0.0,150.0,2021-06-09 12:19:04,ethPurchase,5492588.952778077,6408.924705471507,188978.62412605897
3964,-10353.589091449878,12.14012781600717,0.0,6.0,2021-06-09 12:50:02,tokenPurchase,5482235.363686627,6421.064833287514,188978.62412605897
3965,-1514.766766425987,1.78,0.0,251.0,2021-06-09 13:07:54,tokenPurchase,5480720.596920201,6422.844833287514,188978.62412605897
3966,6000.0,7.031387263452141,195.15231216519877,101.0,2021-06-09 13:13:28,mint,5486720.596920201,6429.8762205509665,189173.77643822416
3967,-1956.0428797481009,2.3,0.0,3.0,2021-06-09 13:13:57,tokenPurchase,5484764.554040452,6432.176220550967,189173.77643822416
3968,150000.0,175.91027355438138,4880.547743405922,200.0,2021-06-09 13:15:47,mint,5634764.554040452,6608.086494105348,194054.32418163007
3969,-8594.837060978225,10.125241246598085,0.0,19.0,2021-06-09 13:37:01,tokenPurchase,5626169.716979474,6618.211735351946,194054.32418163007
3970,-6011.20327692737,7.1,0.0,228.0,2021-06-09 13:53:35,tokenPurchase,5620158.513702546,6625.3117353519465,194054.32418163007
3971,-16932.902608175704,20.08188428568113,0.0,16.0,2021-06-09 14:53:07,tokenPurchase,5603225.6110943705,6645.393619637628,194054.32418163007
3972,-10741.000766616697,12.801636807597959,0.0,13.0,2021-06-09 14:53:57,tokenPurchase,5592484.610327754,6658.195256445226,194054.32418163007
3973,-12776.763062152013,15.292227484643952,0.0,21.0,2021-06-09 14:55:21,tokenPurchase,5579707.847265602,6673.48748392987,194054.32418163007
3974,-8336.475378329225,10.015625,0.0,50.0,2021-06-09 14:57:20,tokenPurchase,5571371.371887273,6683.50310892987,194054.32418163007
3975,18867.205633115118,-22.489559546566625,0.0,230.0,2021-06-09 15:05:08,ethPurchase,5590238.577520388,6661.013549383303,194054.32418163007
3976,9637.147687564442,-11.428989745394851,0.0,13.0,2021-06-09 15:16:28,ethPurchase,5599875.725207953,6649.584559637909,194054.32418163007
3977,10273.207960445648,-12.140141429856904,0.0,133.0,2021-06-09 15:19:54,ethPurchase,5610148.933168398,6637.4444182080515,194054.32418163007
3978,11728.64455028268,-13.805915608364232,0.0,31.0,2021-06-09 15:22:23,ethPurchase,5621877.577718681,6623.638502599687,194054.32418163007
3979,13619.294077741994,-15.959427696286028,0.0,16.0,2021-06-09 15:31:19,ethPurchase,5635496.871796423,6607.679074903401,194054.32418163007
3980,11617.956816619153,-13.553451925982761,0.0,20.0,2021-06-09 15:35:09,ethPurchase,5647114.828613042,6594.125622977418,194054.32418163007
3981,7097.2409492390325,-8.252232712682368,0.0,22.0,2021-06-09 16:03:19,ethPurchase,5654212.069562281,6585.8733902647355,194054.32418163007
3982,10822.793982093955,-12.544340370091994,0.0,46.0,2021-06-09 16:41:26,ethPurchase,5665034.863544375,6573.3290498946435,194054.32418163007
3983,15103.76233783973,-17.426501336600882,0.0,13.0,2021-06-09 16:44:24,ethPurchase,5680138.625882215,6555.902548558042,194054.32418163007
3984,11558.673876349407,13.340790518495453,373.0801614016053,75.0,2021-06-09 17:00:31,mint,5691697.299758565,6569.243339076538,194427.40434303167
3985,8603.999561530098,-9.885873346632135,0.0,31.0,2021-06-09 17:17:15,ethPurchase,5700301.299320095,6559.357465729906,194427.40434303167
3986,-6144.99582255704,7.1,0.0,126.0,2021-06-09 18:33:24,tokenPurchase,5694156.303497538,6566.457465729906,194427.40434303167
3987,-11474.637319908086,13.299080550177097,0.0,51.0,2021-06-09 18:40:02,tokenPurchase,5682681.6661776295,6579.756546280083,194427.40434303167
3988,-10595.650886741394,12.328195102247161,0.0,26.0,2021-06-09 19:13:23,tokenPurchase,5672086.015290888,6592.08474138233,194427.40434303167
3989,-1642.857422369572,1.915625,0.0,4.0,2021-06-09 20:35:04,tokenPurchase,5670443.1578685185,6594.00036638233,194427.40434303167
3990,5281.764629567087,-6.117909420034446,0.0,7.0,2021-06-09 22:12:07,ethPurchase,5675724.922498086,6587.882456962296,194427.40434303167
3991,5074.564997360495,-5.867208515916974,0.0,109.0,2021-06-09 22:15:14,ethPurchase,5680799.487495446,6582.015248446379,194427.40434303167
3992,11398.700127837998,-13.14110747883109,0.0,18.0,2021-06-09 22:19:24,ethPurchase,5692198.187623284,6568.874140967548,194427.40434303167
3993,10250.111931405363,-11.772147434521212,0.0,3.0,2021-06-09 22:26:16,ethPurchase,5702448.299554689,6557.101993533027,194427.40434303167
3994,13.889558265555259,-0.015923301565882834,0.0,374.0,2021-06-10 00:17:38,ethPurchase,5702462.189112955,6557.086070231461,194427.40434303167
3995,-8942.327002675222,10.329645874769417,0.0,5.0,2021-06-10 00:19:40,tokenPurchase,5693519.8621102795,6567.41571610623,194427.40434303167
3996,-752.9275417900745,-0.8684940582974499,-24.294517839616528,308.0,2021-06-10 00:22:36,burn,5692766.934568489,6566.547222047933,194403.10982519205
3997,-214.18465802391052,0.2478125,0.0,64.0,2021-06-10 01:33:35,tokenPurchase,5692552.749910465,6566.795034547933,194403.10982519205
3998,-37.26648013321453,0.043119375,0.0,70.0,2021-06-10 01:43:42,tokenPurchase,5692515.4834303325,6566.838153922933,194403.10982519205
3999,-10200.45596825715,11.823755286726717,0.0,11.0,2021-06-10 01:54:53,tokenPurchase,5682315.027462075,6578.66190920966,194403.10982519205
4000,-7710.63135406893,8.965959219054106,0.0,6.0,2021-06-10 02:05:48,tokenPurchase,5674604.396108006,6587.627868428714,194403.10982519205
4001,17.45114,-0.02019812694026052,0.0,167.0,2021-06-10 02:24:47,ethPurchase,5674621.847248006,6587.607670301773,194403.10982519205
4002,25000.000000003656,29.02223199902475,809.2479116397394,179.0,2021-06-10 03:18:54,mint,5699621.847248009,6616.629902300798,195212.3577368318
4003,-3519.005887956844,4.1,0.0,136.0,2021-06-10 04:01:21,tokenPurchase,5696102.841360052,6620.729902300798,195212.3577368318
4004,-4419.40691019395,5.15625,0.0,24.0,2021-06-10 04:37:02,tokenPurchase,5691683.434449858,6625.886152300798,195212.3577368318
4005,-38.39464882943144,0.04483133828789859,0.0,120.0,2021-06-10 04:38:14,tokenPurchase,5691645.039801029,6625.930983639086,195212.3577368318
4006,-7657.296787404019,8.953113641338675,0.0,6.0,2021-06-10 04:42:17,tokenPurchase,5683987.743013624,6634.884097280425,195212.3577368318
4007,-53.14361420482114,-0.06203421553696399,-1.7249860016540417,314.0,2021-06-10 05:09:06,burn,5683934.5993994195,6634.8220630648875,195210.63275083015
4008,-5503.689681876318,6.449999999999985,0.0,3.0,2021-06-10 05:20:37,tokenPurchase,5678430.909717543,6641.272063064887,195210.63275083015
4009,-5469.096604347498,6.421875,0.0,63.0,2021-06-10 05:22:04,tokenPurchase,5672961.813113196,6647.693938064887,195210.63275083015
4010,-9103.20146986182,10.716614512868471,0.0,6.0,2021-06-10 05:29:14,tokenPurchase,5663858.611643334,6658.410552577756,195210.63275083015
4011,300.02574563228245,-0.3516324225702026,0.0,145.0,2021-06-10 06:53:32,ethPurchase,5664158.637388966,6658.058920155186,195210.63275083015
4012,-422.7274929418487,-0.49690425981319386,-13.769198039410366,277.0,2021-06-10 07:10:26,burn,5663735.9098960245,6657.5620158953725,195196.86355279075
4013,-77.35018188289068,-0.09092295986582778,-2.519471741281904,243.0,2021-06-10 07:36:00,burn,5663658.559714141,6657.471092935507,195194.34408104946
4014,-52.52147111514133,-0.0617375097776275,-1.7107440352951782,250.0,2021-06-10 07:40:37,burn,5663606.0382430265,6657.40935542573,195192.63333701418
4015,1000.0,1.1754718302212461,32.57227946918628,126.0,2021-06-10 08:28:34,mint,5664606.0382430265,6658.584827255951,195225.20561648338
4016,-5169.116024319289,6.1,0.0,33.0,2021-06-10 08:40:54,tokenPurchase,5659436.922218707,6664.684827255951,195225.20561648338
4017,-9669.74920961647,11.441135202841583,0.0,6.0,2021-06-10 08:47:32,tokenPurchase,5649767.173009091,6676.125962458793,195225.20561648338
4018,-4781.455680267282,5.671875,0.0,31.0,2021-06-10 09:12:35,tokenPurchase,5644985.717328824,6681.797837458793,195225.20561648338
4019,77.35361084774497,-0.09128518509377355,0.0,372.0,2021-06-10 09:27:38,ethPurchase,5645063.070939672,6681.706552273699,195225.20561648338
4020,9669.023630010603,-11.390830041899292,0.0,18.0,2021-06-10 09:35:23,ethPurchase,5654732.094569683,6670.3157222318005,195225.20561648338
4021,13727.584573493104,-16.105483618995226,0.0,3.0,2021-06-10 09:47:32,ethPurchase,5668459.679143176,6654.210238612805,195225.20561648338
4022,5229.889769031695,-6.115329225512825,0.0,218.0,2021-06-10 09:53:16,ethPurchase,5673689.568912208,6648.094909387292,195225.20561648338
4023,5000.0,-5.836001468498225,0.0,195.0,2021-06-10 09:55:42,ethPurchase,5678689.568912208,6642.258907918794,195225.20561648338
4024,10113.21389264907,-11.77284941172605,0.0,13.0,2021-06-10 10:02:41,ethPurchase,5688802.782804857,6630.486058507067,195225.20561648338
4025,8729.620315697362,-10.1286385221419,0.0,35.0,2021-06-10 10:04:43,ethPurchase,5697532.403120554,6620.357419984925,195225.20561648338
4026,854.47467,-0.9897466768499937,0.0,329.0,2021-06-10 10:09:14,ethPurchase,5698386.877790554,6619.367673308076,195225.20561648338
4027,12393.486801086987,-14.322292583614916,0.0,3.0,2021-06-10 10:24:35,ethPurchase,5710780.364591641,6605.04538072446,195225.20561648338
4028,-14.289957177975747,-0.01652765640127834,-0.4616930457908595,176.0,2021-06-10 10:38:06,burn,5710766.0746344635,6605.028853068059,195224.74392343758
4029,8600.0,9.946694960714245,277.8566894462761,273.0,2021-06-10 11:09:44,mint,5719366.0746344635,6614.975548028773,195502.60061288386
4030,-3532.078759067027,4.1,0.0,352.0,2021-06-10 11:28:59,tokenPurchase,5715833.995875397,6619.0755480287735,195502.60061288386
4031,-5246.967930166316,6.1,0.0,176.0,2021-06-10 12:05:25,tokenPurchase,5710587.027945231,6625.175548028774,195502.60061288386
4032,-6309.366625116585,7.34999999999998,0.0,20.0,2021-06-10 12:05:51,tokenPurchase,5704277.6613201145,6632.525548028774,195502.60061288386
4033,-4511.5231537949885,5.265625,0.0,5.0,2021-06-10 12:21:29,tokenPurchase,5699766.13816632,6637.791173028774,195502.60061288386
4034,-11664.351535243053,13.65279808420251,0.0,6.0,2021-06-10 12:26:31,tokenPurchase,5688101.786631077,6651.443971112977,195502.60061288386
4035,-123.2374978507811,-0.1441091145768872,-4.003555131342598,207.0,2021-06-10 12:49:16,burn,5687978.549133226,6651.2998619984,195498.59705775251
4036,-11267.18081261192,13.241275450457655,0.0,6.0,2021-06-10 13:33:14,tokenPurchase,5676711.368320614,6664.541137448858,195498.59705775251
4037,3544.711025714775,-4.14647589810379,0.0,25.0,2021-06-10 14:04:50,ethPurchase,5680256.079346329,6660.394661550754,195498.59705775251
4038,-5707.09399351171,6.71875,0.0,10.0,2021-06-10 14:10:14,tokenPurchase,5674548.985352817,6667.113411550754,195498.59705775251
4039,-9667.60177745558,11.412232652981862,0.0,12.0,2021-06-10 14:22:22,tokenPurchase,5664881.383575361,6678.525644203736,195498.59705775251
4040,-6662.647183641458,-7.854826440540012,-217.32860215498994,62.0,2021-06-10 15:11:48,burn,5658218.736391719,6670.670817763196,195281.2684555975
4041,-9291.527764924402,11.005138231086173,0.0,18.0,2021-06-10 15:41:06,tokenPurchase,5648927.208626795,6681.675955994282,195281.2684555975
4042,-5591.837792072209,6.640625,0.0,29.0,2021-06-10 15:47:41,tokenPurchase,5643335.370834722,6688.316580994282,195281.2684555975
4043,-14914.304618468517,17.776165808308605,0.0,6.0,2021-06-10 16:09:47,tokenPurchase,5628421.066216254,6706.09274680259,195281.2684555975
4044,-8605.164094370442,-10.25279165140657,-282.1774988171916,203.0,2021-06-10 16:32:34,burn,5619815.902121883,6695.839955151184,194999.09095678033
4045,8605.164094370442,-10.206451857061175,0.0,151.0,2021-06-10 16:43:32,ethPurchase,5628421.066216254,6685.633503294122,194999.09095678033
4046,-16608.318812503647,19.845859339669566,0.0,6.0,2021-06-10 16:50:34,tokenPurchase,5611812.74740375,6705.479362633792,194999.09095678033
4047,-3335.571667176466,4.0,0.0,195.0,2021-06-10 16:54:44,tokenPurchase,5608477.1757365735,6709.479362633792,194999.09095678033
4048,-9009.617019155829,10.828125,0.0,32.0,2021-06-10 17:10:57,tokenPurchase,5599467.5587174175,6720.307487633792,194999.09095678033
4049,-4979.865198759306,6.0,0.0,362.0,2021-06-10 17:21:29,tokenPurchase,5594487.693518658,6726.307487633792,194999.09095678033
4050,-3397.8075146039787,4.1,0.0,393.0,2021-06-10 18:56:11,tokenPurchase,5591089.886004054,6730.407487633793,194999.09095678033
4051,-5047.633925121033,6.1,0.0,124.0,2021-06-10 19:20:21,tokenPurchase,5586042.252078933,6736.507487633793,194999.09095678033
4052,-8.267304523959467,0.01,0.0,317.0,2021-06-10 19:46:46,tokenPurchase,5586033.984774409,6736.517487633793,194999.09095678033
4053,-5613.528369543545,6.796875,0.0,114.0,2021-06-10 20:06:30,tokenPurchase,5580420.456404866,6743.314362633793,194999.09095678033
4054,-5151.901618960126,6.249999999999986,0.0,3.0,2021-06-10 20:07:11,tokenPurchase,5575268.554785905,6749.564362633793,194999.09095678033
4055,-9344.858131037474,11.366219768516167,0.0,26.0,2021-06-10 20:08:43,tokenPurchase,5565923.696654868,6760.9305824023095,194999.09095678033
4056,-5725.190244305927,6.9825,0.0,170.0,2021-06-10 20:21:03,tokenPurchase,5560198.506410562,6767.91308240231,194999.09095678033
4057,-1200.893396020834,-1.4617359643058194,-39.801502953404835,278.0,2021-06-10 20:25:47,burn,5558997.613014542,6766.451346438003,194959.28945382693
4058,-400.29779867361134,-0.4872453214352731,-13.267167651134944,203.0,2021-06-10 20:27:53,burn,5558597.315215868,6765.964101116568,194946.0222861758
4059,-987.727775180307,-1.202269257794952,-32.73650274975527,293.0,2021-06-10 20:32:22,burn,5557609.587440687,6764.761831858773,194913.28578342605
4060,6290.708754762488,-7.62551855554969,0.0,46.0,2021-06-10 20:50:19,ethPurchase,5563900.296195449,6757.136313303223,194913.28578342605
4061,43.81250748490645,-0.05304851113764856,0.0,353.0,2021-06-10 21:22:17,ethPurchase,5563944.108702934,6757.083264792085,194913.28578342605
4062,4802.034809617758,-5.809295065257829,0.0,19.0,2021-06-10 21:22:34,ethPurchase,5568746.143512552,6751.273969726827,194913.28578342605
4063,8940.589569393249,-10.789343466942286,0.0,16.0,2021-06-10 21:25:56,ethPurchase,5577686.733081945,6740.484626259885,194913.28578342605
4064,13096.934614325579,-15.742956827630275,0.0,3.0,2021-06-10 22:13:24,ethPurchase,5590783.667696271,6724.741669432255,194913.28578342605
4065,-7204.559750346725,8.703125,0.0,16.0,2021-06-11 00:02:37,tokenPurchase,5583579.107945925,6733.444794432255,194913.28578342605
4066,-4291.818669596926,5.195230075089437,0.0,187.0,2021-06-11 00:11:31,tokenPurchase,5579287.289276328,6738.640024507344,194913.28578342605
4067,9204.276793710962,-11.065336663556677,0.0,7.0,2021-06-11 00:11:47,ethPurchase,5588491.566070039,6727.574687843787,194913.28578342605
4068,286.08759105937247,-0.34334912261818,0.0,377.0,2021-06-11 00:12:05,ethPurchase,5588777.653661098,6727.231338721169,194913.28578342605
4069,13743.0,16.542497486454835,452.94739375900014,355.0,2021-06-11 00:13:27,mint,5602520.653661098,6743.773836207623,195366.23317718506
4070,6792.520295135768,-8.141810499827868,0.0,16.0,2021-06-11 00:17:04,ethPurchase,5609313.173956234,6735.632025707796,195366.23317718506
4071,-5702.397261446562,6.875,0.0,9.0,2021-06-11 00:27:55,tokenPurchase,5603610.776694788,6742.507025707796,195366.23317718506
4072,-6491.753729360292,7.84375,0.0,12.0,2021-06-11 00:30:51,tokenPurchase,5597119.0229654275,6750.350775707796,195366.23317718506
4073,5.791194544538372,-0.006963453240245531,0.0,401.0,2021-06-11 00:56:16,ethPurchase,5597124.814159972,6750.343812254556,195366.23317718506
4074,-15431.63949173592,18.71875,0.0,21.0,2021-06-11 00:57:19,tokenPurchase,5581693.174668236,6769.062562254556,195366.23317718506
4075,-11886.004175559867,14.488688929407655,0.0,54.0,2021-06-11 01:05:44,tokenPurchase,5569807.170492676,6783.551251183963,195366.23317718506
4076,-710.9124053382338,-0.8658308248555995,-23.568156728265418,128.0,2021-06-11 01:08:29,burn,5569096.258087338,6782.685420359107,195342.6650204568
4077,-11011.094296286965,13.477576375677952,0.0,6.0,2021-06-11 01:14:05,tokenPurchase,5558085.163791051,6796.162996734785,195342.6650204568
4078,-6858.842063778069,8.42229592835062,0.0,3.0,2021-06-11 01:20:54,tokenPurchase,5551226.321727273,6804.585292663136,195342.6650204568
4079,712.5772503592736,-0.8707315136210431,0.0,374.0,2021-06-11 01:48:12,ethPurchase,5551938.898977633,6803.714561149515,195342.6650204568
4080,-11218.95961157872,-13.74845801784694,-373.0801614016053,32.0,2021-06-11 02:20:29,burn,5540719.939366054,6789.966103131668,194969.5848590552
4081,-4471.0121569458,5.5,0.0,39.0,2021-06-11 02:20:29,tokenPurchase,5536248.927209108,6795.466103131668,194969.5848590552
